0.000000, 0.000000
0.001326, 0.000000
0.001326, 0.000000
0.001326, 0.000000
0.001326, 0.000000
0.001326, 0.000000
0.002669, 0.000000
0.002669, 0.000000
0.004059, 0.000000
0.004059, 0.000000
0.004059, 0.000000
0.005520, 0.000000
0.005520, 0.000000
0.005520, 0.000000
0.007082, 0.000000
0.007082, 0.000000
0.008757, 0.000000
0.008757, 0.000000
0.008757, 0.000000
0.010570, 0.000000
0.010570, 0.000000
0.010570, 0.000000
0.012525, 0.000000
0.012525, 0.000000
0.012525, 0.000000
0.012525, 0.000000
0.012525, 0.000000
0.012525, 0.000000
0.012525, 0.000000
0.012525, 0.000000
0.014629, 0.000000
0.014629, 0.000000
0.014629, 0.000000
0.014629, 0.000000
0.014629, 0.000000
0.014629, 0.000000
0.014629, 0.000000
0.014629, 0.000000
0.014629, 0.000000
0.016897, 0.000000
0.016897, 0.000000
0.016897, 0.000000
0.016897, 0.000000
0.016897, 0.000000
0.016897, 0.000000
0.016897, 0.000000
0.016897, 0.000000
0.016897, 0.000000
0.016897, 0.000000
0.016897, 0.000000
0.019336, 0.000000
0.019336, 0.000000
0.019336, 0.000000
0.019336, 0.000000
0.019336, 0.000000
0.019336, 0.000000
0.019336, 0.000000
0.019336, 0.000000
0.019336, 0.000000
0.019336, 0.000000
0.019336, 0.000000
0.019336, 0.000000
0.021946, 0.000000
0.021946, 0.000000
0.021946, 0.000000
0.024724, 0.000000
0.024724, 0.000000
0.024724, 0.000000
0.024724, 0.000000
0.024724, 0.000000
0.024724, 0.000000
0.024724, 0.000000
0.024724, 0.000000
0.024724, 0.000000
0.024724, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.027674, 0.000000
0.030803, 0.000000
0.030803, 0.000000
0.030803, 0.000000
0.030803, 0.000000
0.030803, 0.000000
0.030803, 0.000000
0.030803, 0.000000
0.034112, 0.000000
0.034112, 0.000000
0.034112, 0.000000
0.034112, 0.000000
0.034112, 0.000000
0.034112, 0.000000
0.034112, 0.000000
0.034112, 0.000000
0.034112, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.037602, 0.000000
0.041281, 0.000000
0.041281, 0.000000
0.041281, 0.000000
0.041281, 0.000000
0.041281, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.045159, 0.000000
0.049237, 0.000000
0.049237, 0.000000
0.049237, 0.000000
0.049237, 0.000000
0.049237, 0.000000
0.049237, 0.000000
0.049237, 0.000000
0.049237, 0.000000
0.049237, 0.000000
0.049237, 0.000000
0.049237, 0.000000
0.049237, 0.000000
0.053515, 0.000000
0.053515, 0.000000
0.053515, 0.000000
0.053515, 0.000000
0.053515, 0.000000
0.053515, 0.000000
0.053515, 0.000000
0.053515, 0.000000
0.053515, 0.000000
0.053515, 0.000000
0.053515, 0.000000
0.053515, 0.000000
0.057989, 0.000000
0.057989, 0.000000
0.057989, 0.000000
0.057989, 0.000000
0.057989, 0.000000
0.057989, 0.000000
0.057989, 0.000000
0.062659, 0.000000
0.062659, 0.000000
0.062659, 0.000000
0.062659, 0.000000
0.062659, 0.000000
0.062659, 0.000000
0.062659, 0.000000
0.062659, 0.000000
0.067533, 0.000000
0.067533, 0.000000
0.067533, 0.000000
0.067533, 0.000000
0.072612, 0.000000
0.072612, 0.000000
0.072612, 0.000000
0.077906, 0.000000
0.077906, 0.000000
0.077906, 0.000000
0.077906, 0.000000
0.077906, 0.000000
0.083427, 0.000000
0.083427, 0.000000
0.083427, 0.000000
0.083427, 0.000000
0.089183, 0.000000
0.089183, 0.000000
0.089183, 0.000000
0.095177, 0.000000
0.095177, 0.000000
0.095177, 0.000000
0.095177, 0.000000
0.095177, 0.000000
0.095177, 0.000000
0.095177, 0.000000
0.095177, 0.000000
0.095177, 0.000000
0.095177, 0.000000
0.095177, 0.000000
0.095177, 0.000000
0.101415, 0.000000
0.101415, 0.000000
0.101415, 0.000000
0.101415, 0.000000
0.101415, 0.000000
0.101415, 0.000000
0.101415, 0.000000
0.101415, 0.000000
0.101415, 0.000000
0.101415, 0.000000
0.101415, 0.000000
0.101415, 0.000000
0.101415, 0.000000
0.107897, 0.000000
0.107897, 0.000000
0.107897, 0.000000
0.107897, 0.000000
0.107897, 0.000000
0.107897, 0.000000
0.114619, 0.000000
0.114619, 0.000000
0.114619, 0.000000
0.114619, 0.000000
0.114619, 0.000000
0.114619, 0.000000
0.114619, 0.000000
0.114619, 0.000000
0.114619, 0.000000
0.114619, 0.000000
0.114619, 0.000000
0.114619, 0.000000
0.121585, 0.000000
0.121585, 0.000000
0.121585, 0.000000
0.121585, 0.000000
0.121585, 0.000000
0.121585, 0.000000
0.121585, 0.000000
0.121585, 0.000000
0.121585, 0.000000
0.121585, 0.000000
0.121585, 0.000000
0.121585, 0.000000
0.128791, 0.000000
0.128791, 0.000000
